id,external_id,legacy_partner_source,legacy_partner_id,name
30797,legacy_partner_sc_1444cbc41ded4cf5a9e1a6aa0614b03b,cooperat_company,1444cbc41ded4cf5a9e1a6aa0614b03b,重庆农村商业银行股份有限公司潼南支行
30798,legacy_partner_sc_144b98f7e1a54d76b9b46ee0dfede97c,cooperat_company,144b98f7e1a54d76b9b46ee0dfede97c,德阳市建设投资发展集团有限公司
30799,legacy_partner_sc_1477b28fe29c48c09d0eb39846d63552,cooperat_company,1477b28fe29c48c09d0eb39846d63552,重庆科学城高新置业有限公司
30800,legacy_partner_sc_14b570a839ad4951a8ff698cd318e79e,cooperat_company,14b570a839ad4951a8ff698cd318e79e,剑阁县盐店镇人民政府
30801,legacy_partner_sc_15A75EDC149B4BF58779237BD78F46D5,cooperat_company,15A75EDC149B4BF58779237BD78F46D5,南充市高坪区农业农村局
30802,legacy_partner_sc_1602dfbad8e141b2b6536054aa212e34,cooperat_company,1602dfbad8e141b2b6536054aa212e34,德阳市博众建材销售有限公司
30803,legacy_partner_sc_16e48bcf7df640779266854c92999372,cooperat_company,16e48bcf7df640779266854c92999372,北京信博云控科技发展有限公司
30804,legacy_partner_sc_17616A45A80F4A8B859805425F3F05AF,cooperat_company,17616A45A80F4A8B859805425F3F05AF,越西县消防救援大队
30805,legacy_partner_sc_17cb20dbd8934fe0ac0ea879d11875af,cooperat_company,17cb20dbd8934fe0ac0ea879d11875af,四川易初明通工程机械维修服务有限公司西藏分公司
30806,legacy_partner_sc_18579f415b034d7a84f58d882c04613a,cooperat_company,18579f415b034d7a84f58d882c04613a,四川乙庭环境建设有限公司
30807,legacy_partner_sc_18BB0E0FE46844AD830AEBEFF8837833,cooperat_company,18BB0E0FE46844AD830AEBEFF8837833,中江县水利管理所
30808,legacy_partner_sc_196126a7bf2b4caba6dd0be44e78001a,cooperat_company,196126a7bf2b4caba6dd0be44e78001a,武警新疆总队机动第五支队
30809,legacy_partner_sc_19C805B189AF4A5680261350FCD87250,cooperat_company,19C805B189AF4A5680261350FCD87250,重庆工业职业技术学院
30810,legacy_partner_sc_1C83D9D712AE4B389AC38E03A49441F9,cooperat_company,1C83D9D712AE4B389AC38E03A49441F9,中铁十八局集团第五工程有限公司1851项目经理部
30811,legacy_partner_sc_1D64AA3B6A6143419FFA2DBD57395328,cooperat_company,1D64AA3B6A6143419FFA2DBD57395328,四川泰鑫房屋维修工程有限公司
30812,legacy_partner_sc_1D8CD8B42D314D869150313EF836C1D6,cooperat_company,1D8CD8B42D314D869150313EF836C1D6,中国移动通信集团四川有限公司眉山分公司
30813,legacy_partner_sc_1F0E93B702CD4D288F198171A102C9FA,cooperat_company,1F0E93B702CD4D288F198171A102C9FA,德阳玛丽妇科医院有限责任公司
30814,legacy_partner_sc_1aa936d7bae74740938c2de01da38afc,cooperat_company,1aa936d7bae74740938c2de01da38afc,重庆市南川区石溪镇人民政府
30815,legacy_partner_sc_1b02e16def1c4a40a93da0e1d07bbbfc,cooperat_company,1b02e16def1c4a40a93da0e1d07bbbfc,德阳市旌阳区人民法院诉讼费及案款专户
30816,legacy_partner_sc_1b11fbadb1284946b305905c9d64c316,cooperat_company,1b11fbadb1284946b305905c9d64c316,绵阳市公安局高新技术产业开发区分局
30817,legacy_partner_sc_1d6fd2d004334f89bf856781d43172c3,cooperat_company,1d6fd2d004334f89bf856781d43172c3,重庆市南川区公路事务中心
30818,legacy_partner_sc_1daf00e4bc3b4764b4fb2b5ad8d6b62a,cooperat_company,1daf00e4bc3b4764b4fb2b5ad8d6b62a,德阳市艺术宫
30819,legacy_partner_sc_1e8acf67165d4f47a44d072a5b94b119,cooperat_company,1e8acf67165d4f47a44d072a5b94b119,德阳特斯联实业有限公司
30820,legacy_partner_sc_1ef830727e994db792028dc17642fbdc,cooperat_company,1ef830727e994db792028dc17642fbdc,德阳市旌阳区八角社区卫生服务中心
30821,legacy_partner_sc_1f5a44c0c10f406c86a87be2d3184cfe,cooperat_company,1f5a44c0c10f406c86a87be2d3184cfe,重庆绿发城市建设有限公司
30822,legacy_partner_sc_2024d7775b604ded85cf44d3aec393b3,cooperat_company,2024d7775b604ded85cf44d3aec393b3,德阳市黄河路小学校
30823,legacy_partner_sc_20a228b3c7da4c919cbe21c2aaf566d2,cooperat_company,20a228b3c7da4c919cbe21c2aaf566d2,中建三局集团（德阳）有限公司
30824,legacy_partner_sc_21B57A07D63F4B66AA8F71673D1566FA,cooperat_company,21B57A07D63F4B66AA8F71673D1566FA,白驿镇金凤村村民委员会
30825,legacy_partner_sc_2244f8ba357a4d63b6217a2904102558,cooperat_company,2244f8ba357a4d63b6217a2904102558,中铁十九局集团有限公司
30826,legacy_partner_sc_232E2A18F0794F12B02824C164F9D0FE,cooperat_company,232E2A18F0794F12B02824C164F9D0FE,阿克陶县人民医院
30827,legacy_partner_sc_23313DA5387447E19E618C7C8A5CA6B7,cooperat_company,23313DA5387447E19E618C7C8A5CA6B7,德阳龙井公墓服务有限公司
30828,legacy_partner_sc_235DC5FBD338480BB6322FC527C2A018,cooperat_company,235DC5FBD338480BB6322FC527C2A018,中国移动通信集团四川有限公司绵阳分公司
