partner_key,legacy_partner_source,legacy_partner_id,legacy_partner_ids,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,source_created_by,source_created_at,source_project_name,source_document_state,source_push_result,source_tax_rate,source_files,legacy_source_evidence,review_flags
name:四川利龙建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川利龙建筑工程有限公司,,四川利龙建筑工程有限公司,company,0,1,other,,,,,,邓世娇,2024-12-09 12:01,公司综合平台,填单,,9%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit;has_not_approved_source_row
name:四川华星天然气有限责任公司德阳分公司,xlsx_supplier_cooperat_company,name:四川华星天然气有限责任公司德阳分公司,,四川华星天然气有限责任公司德阳分公司,company,0,1,other,,,,,,倪德模,2023-07-21 10:43,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川华西集采电子商务有限公司,xlsx_supplier_cooperat_company,name:四川华西集采电子商务有限公司,,四川华西集采电子商务有限公司,company,0,1,other,,,,,,秦军,2023-09-11 16:21,公司综合平台,审核通过,,9%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川华金非融资性担保有限公司,xlsx_supplier_cooperat_company,name:四川华金非融资性担保有限公司,,四川华金非融资性担保有限公司,company,0,1,other,,,,,,luyan,2022-01-07 14:31,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川卓盟运输有限公司,xlsx_supplier_cooperat_company,name:四川卓盟运输有限公司,,四川卓盟运输有限公司,company,0,1,other,,,,,,liwenhui,2021-12-14 09:23,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川博文门窗有限公司,xlsx_supplier_cooperat_company,name:四川博文门窗有限公司,,四川博文门窗有限公司,company,0,1,other,,,,,,lilinxu,2020-08-19 17:17,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川博纳建筑勘测设计有限公司,xlsx_supplier_cooperat_company,name:四川博纳建筑勘测设计有限公司,,四川博纳建筑勘测设计有限公司,company,0,1,other,,,,,,lilinxu,2022-12-14 16:26,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川博艺智贤机械租赁有限公司,xlsx_supplier_cooperat_company,name:四川博艺智贤机械租赁有限公司,,四川博艺智贤机械租赁有限公司,company,0,1,other,,,,,,lilinxu,2022-01-27 10:38,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川友鑫建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川友鑫建筑工程有限公司,,四川友鑫建筑工程有限公司,company,0,1,other,,,,,,yangdesheng,2021-03-31 16:35,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川合和顺建设集团有限公司,xlsx_supplier_cooperat_company,name:四川合和顺建设集团有限公司,,四川合和顺建设集团有限公司,company,0,1,other,,,,,,邓洪英,2025-01-23 00:00,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川吉兴鑫发建设工程有限公司,xlsx_supplier_cooperat_company,name:四川吉兴鑫发建设工程有限公司,,四川吉兴鑫发建设工程有限公司,company,0,1,other,,,,,,yangdesheng,2021-09-26 08:45,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川吉鑫发建设工程有限公司,xlsx_supplier_cooperat_company,name:四川吉鑫发建设工程有限公司,,四川吉鑫发建设工程有限公司,company,0,1,other,,,,,,杨德胜,2025-01-20 00:00,公司综合平台,填单,,,2-2往来单位639136896497045000.xlsx,user_xlsx_supplier_cooperat_company:2-2往来单位639136896497045000.xlsx,has_not_approved_source_row
name:四川同创柳工机械有限公司,xlsx_supplier_cooperat_company,name:四川同创柳工机械有限公司,,四川同创柳工机械有限公司,company,0,1,other,,,,,,lilinxu,2021-01-04 14:08,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川同君招标代理有限责任公司,xlsx_supplier_cooperat_company,name:四川同君招标代理有限责任公司,,四川同君招标代理有限责任公司,company,0,1,other,,,,,,lilinxu,2021-02-22 17:36,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川名云百卓建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川名云百卓建筑工程有限公司,,四川名云百卓建筑工程有限公司,company,0,1,other,,,,,,杨德胜,2024-10-18 10:17,公司综合平台,审核通过,,,2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx
name:四川君卡建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川君卡建筑工程有限公司,,四川君卡建筑工程有限公司,company,0,1,other,,,,,,yangdesheng,2021-08-03 09:20,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川唐仲项目管理有限公司,xlsx_supplier_cooperat_company,name:四川唐仲项目管理有限公司,,四川唐仲项目管理有限公司,company,0,1,other,,,,,,lilinxu,2021-11-05 12:06,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川国正建设管理有限公司,xlsx_supplier_cooperat_company,name:四川国正建设管理有限公司,,四川国正建设管理有限公司,company,0,1,other,,,,,,秦军,2023-03-02 11:28,公司综合平台,审核通过,,13%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川国能华洋石业有限公司,xlsx_supplier_cooperat_company,name:四川国能华洋石业有限公司,,四川国能华洋石业有限公司,company,0,1,other,,,,,,wuran,2020-03-03 11:08,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川国锦荣金属材料有限公司,xlsx_supplier_cooperat_company,name:四川国锦荣金属材料有限公司,,四川国锦荣金属材料有限公司,company,0,1,other,,,,,,wennan,2022-12-27 08:46,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川图森传媒有限公司,xlsx_supplier_cooperat_company,name:四川图森传媒有限公司,,四川图森传媒有限公司,company,0,1,other,,,,,,lilinxu,2022-12-22 15:54,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川壹丰工程担保有限公司,xlsx_supplier_cooperat_company,name:四川壹丰工程担保有限公司,,四川壹丰工程担保有限公司,company,0,1,other,,,,,,赵伟,2022-11-01 10:55,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川好建居建材有限公司,xlsx_supplier_cooperat_company,name:四川好建居建材有限公司,,四川好建居建材有限公司,company,0,1,other,,,,,,yangdesheng,2021-04-06 16:09,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川宇帆工程咨询有限公司,xlsx_supplier_cooperat_company,name:四川宇帆工程咨询有限公司,,四川宇帆工程咨询有限公司,company,0,1,other,,,,,,lilinxu,2021-01-29 09:38,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川安高消防工程有限公司中江分公司,xlsx_supplier_cooperat_company,name:四川安高消防工程有限公司中江分公司,,四川安高消防工程有限公司中江分公司,company,0,1,other,,,,,,wuran,2020-03-03 11:11,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川宏川建筑劳务有限公司,xlsx_supplier_cooperat_company,name:四川宏川建筑劳务有限公司,,四川宏川建筑劳务有限公司,company,0,1,other,,,,,,倪德珍,2024-12-06 16:32,公司综合平台,审核通过,,3%,2-1费用单位639136863177201250.xlsx;2-2往来单位639136896497045000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-2往来单位639136896497045000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川宏跃科技保温工程有限公司,xlsx_supplier_cooperat_company,name:四川宏跃科技保温工程有限公司,,四川宏跃科技保温工程有限公司,company,0,1,other,,,,,,liwei,2020-12-04 14:13,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川富祥建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川富祥建筑工程有限公司,,四川富祥建筑工程有限公司,company,1,1,other,,,,,,admin,2024-03-27 17:30,公司综合平台,审核通过,,9%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川展硕钢铁有限公司,xlsx_supplier_cooperat_company,name:四川展硕钢铁有限公司,,四川展硕钢铁有限公司,company,0,1,other,,,,,,wuran,2020-03-03 11:09,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川廉正工程咨询有限公司,xlsx_supplier_cooperat_company,name:四川廉正工程咨询有限公司,,四川廉正工程咨询有限公司,company,0,1,other,,,,,,lilinxu,2022-03-03 11:07,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川建强机械租赁有限公司装载机挖掘机,xlsx_supplier_cooperat_company,name:四川建强机械租赁有限公司装载机挖掘机,,四川建强机械租赁有限公司（装载机，挖掘机）,company,0,1,other,,,,,,liwei,2020-05-13 14:17,誉城国际一期二批次,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川建设发展股份有限公司,xlsx_supplier_cooperat_company,name:四川建设发展股份有限公司,,四川建设发展股份有限公司,company,1,1,other,,,,,,admin,2024-07-09 14:23,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川德阳安康劳务有限责任公司,xlsx_supplier_cooperat_company,name:四川德阳安康劳务有限责任公司,,四川德阳安康劳务有限责任公司,company,0,1,other,,,,,,lilinxu,2021-01-20 11:31,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川德阳市华泰土木基础建设工程有限公司,xlsx_supplier_cooperat_company,name:四川德阳市华泰土木基础建设工程有限公司,,四川德阳市华泰土木基础建设工程有限公司,company,0,1,other,,,,,,lilinxu,2020-12-31 14:05,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川忆德泸窖商贸有限公司,xlsx_supplier_cooperat_company,name:四川忆德泸窖商贸有限公司,,四川忆德泸窖商贸有限公司,company,0,1,other,,,,,,lilinxu,2021-02-05 17:13,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川志宏源工程机械设备租赁有限公司,xlsx_supplier_cooperat_company,name:四川志宏源工程机械设备租赁有限公司,,四川志宏源工程机械设备租赁有限公司,company,0,1,other,,,,,,liwei,2020-12-29 09:48,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川成新木建筑装饰工程有限公司,xlsx_supplier_cooperat_company,name:四川成新木建筑装饰工程有限公司,,四川成新木建筑装饰工程有限公司,company,0,1,other,,,,,,lilinxu,2023-01-19 20:56,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川新乐雅陶瓷有限公司,xlsx_supplier_cooperat_company,name:四川新乐雅陶瓷有限公司,,四川新乐雅陶瓷有限公司,company,0,1,other,,,,,,lilinxu,2021-07-12 09:24,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川新基业保温材料有限公司,xlsx_supplier_cooperat_company,name:四川新基业保温材料有限公司,,四川新基业保温材料有限公司,company,0,1,other,,,,,,yangdesheng,2021-09-26 17:07,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川新润安能石油化工有限公司,xlsx_supplier_cooperat_company,name:四川新润安能石油化工有限公司,,四川新润安能石油化工有限公司,company,0,1,other,,,,,,yangdesheng,2022-01-20 14:40,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川新西铝装饰工程有限公司,xlsx_supplier_cooperat_company,name:四川新西铝装饰工程有限公司,,四川新西铝装饰工程有限公司,company,0,1,other,,,,,,yangdesheng,2021-10-19 12:14,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川方程招标代理有限责任公司,xlsx_supplier_cooperat_company,name:四川方程招标代理有限责任公司,,四川方程招标代理有限责任公司,company,0,1,other,,,,,,lilinxu,2022-05-23 14:25,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川旌宸项目管理有限公司,xlsx_supplier_cooperat_company,name:四川旌宸项目管理有限公司,,四川旌宸项目管理有限公司,company,0,1,other,,,,,,邓洪英,2023-01-04 12:23,公司综合平台,审核通过,,13%,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川旌运康钢材商贸有限责任公司,xlsx_supplier_cooperat_company,name:四川旌运康钢材商贸有限责任公司,,四川旌运康钢材商贸有限责任公司,company,0,1,other,,,,,,wennan,2021-04-08 16:03,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川旌阳基础工程有限责任公司,xlsx_supplier_cooperat_company,name:四川旌阳基础工程有限责任公司,,四川旌阳基础工程有限责任公司,company,0,1,other,,,,,,lilinxu,2021-04-21 09:07,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川日升昌科技有限公司,xlsx_supplier_cooperat_company,name:四川日升昌科技有限公司,,四川日升昌科技有限公司,company,0,1,other,,,,,,lilinxu,2021-10-15 14:19,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川日盛项目管理有限公司,xlsx_supplier_cooperat_company,name:四川日盛项目管理有限公司,,四川日盛项目管理有限公司,company,0,1,other,,,,,,江一娇,2022-10-28 09:21,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川昆程建材有限公司,xlsx_supplier_cooperat_company,name:四川昆程建材有限公司,,四川昆程建材有限公司,company,0,1,other,,,,,,lilinxu,2021-01-21 16:22,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川昊磊建材有限公司,xlsx_supplier_cooperat_company,name:四川昊磊建材有限公司,,四川昊磊建材有限公司,company,0,1,other,,,,,,lilinxu,2022-05-07 11:44,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川昌意兴建筑劳务有限公司,xlsx_supplier_cooperat_company,name:四川昌意兴建筑劳务有限公司,,四川昌意兴建筑劳务有限公司,company,1,1,other,,,,,,admin,2024-03-01 16:29,公司综合平台,审核通过,,,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx
name:四川晟博通达商贸有限公司,xlsx_supplier_cooperat_company,name:四川晟博通达商贸有限公司,,四川晟博通达商贸有限公司,company,1,1,other,,,,,,admin,2024-03-01 16:28,公司综合平台,审核通过,,,2-1费用单位639136863177201250.xlsx;2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川景禾装饰工程有限公司,xlsx_supplier_cooperat_company,name:四川景禾装饰工程有限公司,,四川景禾装饰工程有限公司,company,0,1,other,,,,,,lilinxu,2022-01-10 17:33,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川智兴防水工程有限公司,xlsx_supplier_cooperat_company,name:四川智兴防水工程有限公司,,四川智兴防水工程有限公司,company,0,1,other,,,,,,liwei,2022-01-19 11:38,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川曜嘉装配式建筑科技有限公司,xlsx_supplier_cooperat_company,name:四川曜嘉装配式建筑科技有限公司,,四川曜嘉装配式建筑科技有限公司,company,0,1,other,,,,,,liwei,2022-01-11 10:15,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川朗照律师事务所,xlsx_supplier_cooperat_company,name:四川朗照律师事务所,,四川朗照律师事务所,company,0,1,other,,,,,,赵伟,2023-04-20 11:09,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川桓申建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川桓申建筑工程有限公司,,四川桓申建筑工程有限公司,company,0,1,other,,,,,,秦军,2025-12-18 00:00,公司综合平台,审核通过,,9%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川森宇佳建材有限公司,xlsx_supplier_cooperat_company,name:四川森宇佳建材有限公司,,四川森宇佳建材有限公司,company,0,1,other,,,,,,lilinxu,2021-02-07 15:05,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川楷楠建设工程有限公司,xlsx_supplier_cooperat_company,name:四川楷楠建设工程有限公司,,四川楷楠建设工程有限公司,company,0,1,other,,,,,,admin,2024-03-01 16:29,公司综合平台,审核通过,,,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,duplicate_name_in_xlsx
name:四川欣兴档案管理咨询有限公司,xlsx_supplier_cooperat_company,name:四川欣兴档案管理咨询有限公司,,四川欣兴档案管理咨询有限公司,company,0,1,other,,,,,,邓洪英,2024-12-25 00:00,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川正则立信工程管理服务有限公司,xlsx_supplier_cooperat_company,name:四川正则立信工程管理服务有限公司,,四川正则立信工程管理服务有限公司,company,0,1,other,,,,,,lilinxu,2021-10-21 11:18,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川正益工程项目管理有限公司,xlsx_supplier_cooperat_company,name:四川正益工程项目管理有限公司,,四川正益工程项目管理有限公司,company,0,1,other,,,,,,邓洪英,2025-12-25 00:00,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川正通建设项目管理有限公司,xlsx_supplier_cooperat_company,name:四川正通建设项目管理有限公司,,四川正通建设项目管理有限公司,company,0,1,other,,,,,,luohao,2021-11-26 09:44,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川武王亚信建筑劳务有限公司,xlsx_supplier_cooperat_company,name:四川武王亚信建筑劳务有限公司,,四川武王亚信建筑劳务有限公司,company,0,1,other,,,,,,lilinxu,2022-04-08 10:23,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川永智杰建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川永智杰建筑工程有限公司,,四川永智杰建筑工程有限公司,company,0,1,other,,,,,,lilinxu,2021-09-09 14:37,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川汉升机械设备租赁有限公司,xlsx_supplier_cooperat_company,name:四川汉升机械设备租赁有限公司,,四川汉升机械设备租赁有限公司,company,0,1,other,,,,,,lilinxu,2022-01-25 14:29,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川沣润源科技有限公司,xlsx_supplier_cooperat_company,name:四川沣润源科技有限公司,,四川沣润源科技有限公司,company,0,1,other,,,,,,lilinxu,2021-09-13 10:49,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川沧浪文化传媒有限公司,xlsx_supplier_cooperat_company,name:四川沧浪文化传媒有限公司,,四川沧浪文化传媒有限公司,company,0,1,other,,,,,,lilinxu,2021-02-02 15:54,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川润峰时代有限公司,xlsx_supplier_cooperat_company,name:四川润峰时代有限公司,,四川润峰时代有限公司,company,0,1,other,,,,,,chentianyou,2023-04-14 09:50,德阳经济技术开发区产城融合示范园区基础设施建设 旌湖路 、 太湖路道路改造工程,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川澳哲实业有限公司,xlsx_supplier_cooperat_company,name:四川澳哲实业有限公司,,四川澳哲实业有限公司,company,0,1,other,,,,,,yangdesheng,2021-06-29 17:41,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川焱昊盛建材有限公司,xlsx_supplier_cooperat_company,name:四川焱昊盛建材有限公司,,四川焱昊盛建材有限公司,company,0,1,other,,,,,,laiyuxuan,2021-08-30 15:14,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川狮力威新材料科技有限公司,xlsx_supplier_cooperat_company,name:四川狮力威新材料科技有限公司,,四川狮力威新材料科技有限公司,company,0,1,other,,,,,,杨德胜,2024-10-18 10:38,公司综合平台,审核通过,,,2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx
name:四川玖通志恒建设工程有限公司,xlsx_supplier_cooperat_company,name:四川玖通志恒建设工程有限公司,,四川玖通志恒建设工程有限公司,company,0,1,other,,,,,,lilinxu,2021-01-19 16:40,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川玺源金属丝网制造有限公司,xlsx_supplier_cooperat_company,name:四川玺源金属丝网制造有限公司,,四川玺源金属丝网制造有限公司,company,0,1,other,,,,,,caisiqi,2023-07-10 11:01,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
