row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
1554,missing_tax_complex_merge_review,company;supplier,3da30fb68ea34b07970aeaf18545a094,德阳市杰阳资产运营管理有限公司,,company;supplier,3,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
1555,missing_tax_company_supplier_pair_review,company;supplier,fdd5dbaf81d841f996773df33fa96a14,德阳市欣旌东电缆有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1556,missing_tax_company_supplier_pair_review,company;supplier,d1a9f2c9a38a4718a4a84f7704eb05c0,德阳市欣达一站式建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1563,missing_tax_company_supplier_pair_review,company;supplier,07299d8a987040f8b56a79f8b9690510,德阳市浙民电器设备有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1564,missing_tax_company_duplicate_review,cooperat_company,906d8d2007a5412fa25e9b3b8fa72089,德阳市潺亭水务有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1568,missing_tax_company_supplier_pair_review,company;supplier,73e32455d4884050be27d77edcf89acf,德阳市福宾加油站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1588,missing_tax_complex_merge_review,company;supplier,3f09fff078114c87b7bd9779ff77ce08,德阳市罗江区社会保险服务中心,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
1591,missing_tax_company_duplicate_review,cooperat_company,7b21ea9402ee45ea94f865812d500e52,德阳市罗江区综合行政执法局,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1594,missing_tax_company_duplicate_review,cooperat_company,7dfe55c4498541cbac3c0a134cd3c735,德阳市罗江区财政局,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1599,missing_tax_company_duplicate_review,cooperat_company,021c3886541e4515bb8377ca3e65d9f8,德阳市自来水公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1608,missing_tax_company_duplicate_review,cooperat_company,0087D5A896804E378A09C775849E4F28,德阳市鑫浩科技有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1609,missing_tax_company_supplier_pair_review,company;supplier,ec71ed898e5642939af79907c91ee5c9,德阳市鑫祥广告有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1612,missing_tax_company_supplier_pair_review,company;supplier,5c7e7eb696a34ad6b03d54d5ba8e9e2a,德阳市顺风物流有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1615,missing_tax_company_supplier_pair_review,company;supplier,7957c49121664934a8fa84ecf77c2c72,德阳市鹏程电机有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1617,missing_tax_company_supplier_pair_review,company;supplier,6a8f497174a547aea045d8af431594d3,德阳市黑马机动车车辆技术性能检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1622,missing_tax_company_supplier_pair_review,company;supplier,9b2645e48ddc42f4a12fb546b8f61be9,德阳开发区世清建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1626,missing_tax_company_supplier_pair_review,company;supplier,c8127f3853224e35bb9e476d0a212f2c,德阳开发区周汉胜建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1627,missing_tax_company_supplier_pair_review,company;supplier,73dd090f3a324fa191b72887e900f366,德阳开发区固德五金店,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1628,missing_tax_company_supplier_pair_review,company;supplier,97a93ab7e5f04910b56f256a4b39a642,德阳开发区弘鑫消防器材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1629,missing_tax_company_duplicate_review,cooperat_company,0fdc0edee2754f928b009e30ad030135,德阳开发区林创工程机械设备租赁经营部,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1634,missing_tax_company_supplier_pair_review,company;supplier,b995aee24a9d42f59a1117173af12e80,德阳开发区诚鑫吊装搬运服务部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1635,missing_tax_company_supplier_pair_review,company;supplier,fc2d7dcbdcdb470caac875cc50a61959,德阳开发区金鑫建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1649,missing_tax_company_supplier_pair_review,company;supplier,7083d14d32c8488a8fe2b0d0c0da11ab,德阳新星华建建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1650,missing_tax_company_supplier_pair_review,company;supplier,a9b8c4f449244ead8e8df8370640e2c2,德阳新申鑫商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1653,missing_tax_company_supplier_pair_review,company;supplier,98a8df0364f84c36be4d7eb8c792d1a1,德阳旌东明阳五金经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1656,missing_tax_company_duplicate_review,cooperat_company,8170A14AD9A44B558918ED4EF79143C2,德阳旌信物业服务股份有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1662,missing_tax_company_supplier_pair_review,company;supplier,b8556eafeace41f2be1e1a42201ae988,德阳星茂阳机电物资有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1664,missing_tax_company_supplier_pair_review,company;supplier,32d771ae49854f90b5387fb36a7d9fa5,德阳朗东科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1665,missing_tax_company_supplier_pair_review,company;supplier,84d6b93a3766466bb1ec7f4a0a463c62,德阳木盛旺建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1666,missing_tax_company_supplier_pair_review,company;supplier,d0f3adf7f9b74533a1e7915c8cd4ec40,德阳林海物资有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1667,missing_tax_complex_merge_review,company;supplier,5F5CEF59AD834722A3A28D497688F678,德阳森元路面工程有限公司,,company;supplier,3,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
1669,missing_tax_company_duplicate_review,cooperat_company,22a545c3b0b54d07b328b87c8f6a1f9b,德阳汇众汽车销售服务有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1672,missing_tax_company_supplier_pair_review,company;supplier,93d5bc5eb63949188f329d7dcd7d8284,德阳润锦鑫商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1681,missing_tax_company_supplier_pair_review,company;supplier,4ff42b24ab3248a5bf119b94737e1561,德阳立创建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1694,missing_tax_company_duplicate_review,cooperat_company,0F42104F56184AD88453598D7520D309,德阳经开建设工程有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1695,missing_tax_company_duplicate_review,cooperat_company,0762808b07cb4a728156b84acf4cda2e,德阳经开物业管理有限公司,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1702,missing_tax_company_supplier_pair_review,company;supplier,47f93f91d9d54c3bae0b1ec1acb2a84c,德阳罗江区宏亚档案管理服务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1704,missing_tax_company_supplier_pair_review,company;supplier,8bc7d1f0f9f44072a8571d9a471e8454,德阳腾飞商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1708,missing_tax_company_supplier_pair_review,company;supplier,7c9e842bd9904d00bad087cfdedd5e01,德阳金利达建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1709,missing_tax_company_supplier_pair_review,company;supplier,238cf0368fcb44098e45c0769dfa649a,德阳金明联合装饰有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1716,missing_tax_company_supplier_pair_review,company;supplier,c9570afc43df49d8a308a51db2b6298c,德阳顺祥汽车维修服务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1718,missing_tax_company_duplicate_review,cooperat_company,2b3124837d8547cea19b91673c16837c,德阳高新发展有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1721,missing_tax_company_supplier_pair_review,company;supplier,c35321b4123d4558af5987f79341f437,德阳龙顺机械租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1724,missing_tax_company_supplier_pair_review,company;supplier,c67967d8f4db4994a22cc967d55556cf,忠县宏昌建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1730,missing_tax_company_supplier_pair_review,company;supplier,78779b043a4f4ba18984910d1b4f8bf8,成都七彩祥云科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1731,missing_tax_company_supplier_pair_review,company;supplier,95a24b7a94e34e55b5cceb83d0f417ea,成都三环金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1735,missing_tax_company_duplicate_review,cooperat_company,0b1b3ca502b64c5687858b09c412e9f8,成都京东世纪贸易有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1737,missing_tax_company_supplier_pair_review,company;supplier,c3f4ed98a5214d58bf5606cc6a182ae6,成都众冠新五金交电有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1742,missing_tax_company_supplier_pair_review,company;supplier,55eb0e28724643ed8f9c19f5953e8a94,成都凯源物流有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1743,missing_tax_company_supplier_pair_review,company;supplier,bd82d7de39624e8fa4e2b756d6b8454c,成都华东环球办公机房设备厂（普通合伙）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1744,missing_tax_company_supplier_pair_review,company;supplier,c6dcccc34ded42328d2d09fb469a8b3b,成都华爱玲贸易有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1745,missing_tax_company_supplier_pair_review,company;supplier,40733e55a9354c5c819c1aefbbf91491,成都南轲机电设计有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1747,missing_tax_company_supplier_pair_review,company;supplier,35155b0846b844ef94575089f1bdb7ee,成都叶氏发铝业有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1748,missing_tax_company_duplicate_review,cooperat_company,48bfd34bf7c547c9b416e6c59962510e,成都和顺德非融资性担保有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1751,missing_tax_company_supplier_pair_review,company;supplier,1cb8a4a4341040c696f5440409f3ee5b,成都大合新势力钢铁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1752,missing_tax_company_supplier_pair_review,company;supplier,e2443c6e39c044e4b4bcb530d7d98561,成都姿禺花境园林工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1753,missing_tax_company_supplier_pair_review,company;supplier,afc227933f75460395fd883084b98886,成都尚裕丰商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1755,missing_tax_company_supplier_pair_review,company;supplier,4febe6075c8742978c9bcada0dde70c5,成都市亿腾钢结构有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1757,missing_tax_company_supplier_pair_review,company;supplier,982f9e60606d4486b88924c279b41445,成都市大邑县盛业建辅材料厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1758,missing_tax_company_supplier_pair_review,company;supplier,556f457c5c6945e1a233bb0c39a19f9c,成都市新思涵广告有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1760,missing_tax_company_supplier_pair_review,company;supplier,adbac6000a57446b9f17961fd963b3b5,成都市科文节能装饰材料有限公司（错误不选）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1764,missing_tax_company_supplier_pair_review,company;supplier,14d3a421d1ee45acbe35dd4d31983f56,成都市隆城工程管理咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1773,missing_tax_company_supplier_pair_review,company;supplier,0240a51b7e8f42bb8523bed44fa191b0,成都德爱电气有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1776,missing_tax_company_supplier_pair_review,company;supplier,d8c600dd7ce24260be3242833ed2a6a0,成都慧翼科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1777,missing_tax_company_supplier_pair_review,company;supplier,e5d6df7fc105463c9d0983123c743069,成都振瑞英建筑劳务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1778,missing_tax_company_supplier_pair_review,company;supplier,edd3a8f98f2e4bcea02197dadaf349a0,成都振骏机械租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1779,missing_tax_company_supplier_pair_review,company;supplier,27b7bbbba7fe4ee09e859b32d9c0b2ee,成都敬博科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1780,missing_tax_company_supplier_pair_review,company;supplier,979c42a437424552a9cb2c9dfa48b4ef,成都新思涵广告有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1781,missing_tax_company_supplier_pair_review,company;supplier,67648c68000d46aba233b35cc8b25786,成都旌东线缆有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1782,missing_tax_company_supplier_pair_review,company;supplier,4e8447ec203b4769980c122d55189354,成都旭日华美科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1784,missing_tax_company_supplier_pair_review,company;supplier,d8b42e2cdced46d7bf9b129102118900,成都星诚围栏建筑有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1785,missing_tax_company_supplier_pair_review,company;supplier,295a3d9c0df3421585d84ea9e5949dcb,成都春天来了建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1791,missing_tax_company_supplier_pair_review,company;supplier,91b1a4a2bd8f4f3c95ce3888b4170a94,成都爱伦居装饰材料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1795,missing_tax_company_supplier_pair_review,company;supplier,997de1ad23784a32985b72962779e852,成都盛联瑞建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1796,missing_tax_company_supplier_pair_review,company;supplier,838d1d3afbb1426b9fbe7ab71e24521e,成都盛茂园林有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1797,missing_tax_company_supplier_pair_review,company;supplier,3a99f67fe0544c14a4e2477b89ba3514,成都磊数科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1803,missing_tax_company_supplier_pair_review,company;supplier,0b94904326224ff087760bc345f53df9,成都行程建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1806,missing_tax_company_supplier_pair_review,company;supplier,8c06d176fa3f4e6099b7b7b77b7038e7,成都超越祥五金产品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1807,missing_tax_company_supplier_pair_review,company;supplier,1b0247a901b04efb96a7157198beaa5e,成都跑的快物流有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1808,missing_tax_company_supplier_pair_review,company;supplier,48d899b9979f4a1b8eef11d9099cbd1a,成都通风乾云科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1813,missing_tax_company_supplier_pair_review,company;supplier,52f7231175624ecfaf2d5386b0183a3b,成都鑫瑞净化设备科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1814,missing_tax_company_supplier_pair_review,company;supplier,1c3d0368e4854d7683c58b6c7ac37963,成都鑫豪斯电子探测技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1815,missing_tax_company_supplier_pair_review,company;supplier,844da9f652aa4c6f8f262b23877ec74d,成都鑫锦汇文化传播有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1821,missing_tax_company_supplier_pair_review,company;supplier,453a7f7fae604f3b89d6027597d76637,成都锦铭隆创钢铁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1822,missing_tax_company_supplier_pair_review,company;supplier,6be1719d431248e1982ee535af0b7f1e,成都锦鸿展翔金属制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1826,missing_tax_company_supplier_pair_review,company;supplier,eccfbac0e1c44ad3a382cd7f887ea19c,成都隆辉腾达装饰有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1827,missing_tax_company_supplier_pair_review,company;supplier,58c2e2cec46b482a9fe7f474f3edcdb0,成都隆辉腾达装饰材料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1829,missing_tax_company_supplier_pair_review,company;supplier,0114b4fccc46464096590f8411216fa2,成都鸿泰润翔保温材料有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1830,missing_tax_company_supplier_pair_review,company;supplier,9a13b70abdae4b6399aa8684d574c5c9,成都鸿益升净化科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1835,missing_tax_company_supplier_pair_review,company;supplier,7f18c9dfbf724d8f8c09ac397b2e6ffb,拉巴扎西,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1842,missing_tax_company_duplicate_review,cooperat_company,faedfbcb3c77487b81bcc099b9a618b1,拉萨市柳梧新区管理委员会,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1850,missing_tax_company_supplier_pair_review,company;supplier,29f53fde51a8405f83a09f6c5675a959,攀枝花市东区帕司特商贸部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1851,missing_tax_company_supplier_pair_review,company;supplier,cc018d85a2d445e1b1a9d39f1d4b40d7,攀枝花市东区晶晶灯具经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1853,missing_tax_company_supplier_pair_review,company;supplier,2f79b7138d1b4c3ca705e9353f0ded14,攀枝花市仁和区盘古不锈钢装饰部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1854,missing_tax_company_supplier_pair_review,company;supplier,3681b696a0034e908b8df8ec53ff7faa,攀枝花市仁和区邹师门窗经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1855,missing_tax_company_supplier_pair_review,company;supplier,a2e47c7e8fc94b47b270ffba9e4aa9fa,攀枝花市欧阳建材有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1856,missing_tax_company_supplier_pair_review,company;supplier,a30841914af64cd0a9fb3ab6ca87c765,攀枝花市润广工贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1857,missing_tax_company_supplier_pair_review,company;supplier,9d2a04eefe6b48188afca107ecdaad3b,攀枝花市诺美商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1858,missing_tax_company_supplier_pair_review,company;supplier,e50c31833f2e46f7b2d9ceb45fae0c30,攀枝花市远翔石材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1859,missing_tax_company_supplier_pair_review,company;supplier,a62df4a4d9e043f7b88d321da07b45fa,攀枝花恒正工程检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1860,missing_tax_company_supplier_pair_review,company;supplier,a059bde909e541b2af4b58836883271e,攀枝花溢珅商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1877,missing_tax_company_duplicate_review,cooperat_company,386ed6a967434fb19ab12f4b1cb949ae,新疆亿通强星线缆有限公司,,company,4,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1878,missing_tax_company_supplier_pair_review,company;supplier,7e7bc9a94cbd499bbc6eaa1b1012751b,新疆众缆线缆有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1879,missing_tax_company_supplier_pair_review,company;supplier,beec534324f64cae9cbb646c9932939b,新疆八建建筑劳务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1881,missing_tax_company_supplier_pair_review,company;supplier,1ed99b9ecb794f6b9af355e493e070c9,新疆卓捷工程造价咨询有限公司喀什分公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1883,missing_tax_company_supplier_pair_review,company;supplier,f00f49f6d79541459f1274bfa7532746,新疆恒福临贸易有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1886,missing_tax_company_supplier_pair_review,company;supplier,0f5e38be6ecc499eaba97bd4da07dcbe,新疆敬创塑业科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1892,missing_tax_company_supplier_pair_review,company;supplier,e49646aa801f480c97a9c229535fc941,新疆金大禹环境科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1893,missing_tax_company_supplier_pair_review,company;supplier,bff4fc99f98e4eb68fdc4b53c138bbfc,新疆鑫邦铭盛交通工程设施有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1894,missing_tax_company_supplier_pair_review,company;supplier,e36feffca93e446593d316d9d0fce093,新疆鹏通路桥建设有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1901,missing_tax_company_supplier_pair_review,company;supplier,9e9aae33073d4cc78cd9091d85b3788a,旌阳区俊鑫装卸搬运服务部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1905,missing_tax_company_supplier_pair_review,company;supplier,876278871486471e9dec46ef9b80978f,旌阳区力森装饰建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1910,missing_tax_company_supplier_pair_review,company;supplier,08cb326d1ce44e3b8bd68642f3342dcc,旌阳区嘉峰石材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1917,missing_tax_company_supplier_pair_review,company;supplier,1a7dac54cbcd4cf48274986f044a86d5,旌阳区富强筛网护栏经销部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1918,missing_tax_company_supplier_pair_review,company;supplier,c4bb2eb8d61a4e9c8aa80df1bb98e082,旌阳区富鑫建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1920,missing_tax_company_supplier_pair_review,company;supplier,25aa6aec9a774e3a9e32bab0a6521aad,旌阳区广泰机械设备租赁服务部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
